+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
| 2017-08-17  | Central  | 143.808             |
| 2017-08-18  | West     | 6522.648            |
| 2017-08-18  | East     | 327.64799999999997  |
| 2017-08-18  | Central  | 228.188             |
| 2017-08-19  | East     | 407.43              |
| 2017-08-19  | West     | 102.72              |
| 2017-08-19  | Central  | 2.296               |
| 2017-08-20  | West     | 616.6999999999999   |
| 2017-08-20  | East     | 40.29               |
| 2017-08-20  | South    | 35.96               |
| 2017-08-21  | East     | 4732.12             |
| 2017-08-21  | West     | 2865.0139999999997  |
| 2017-08-21  | South    | 866.4               |
| 2017-08-21  | Central  | 87.52000000000001   |
| 2017-08-22  | East     | 314.532             |
| 2017-08-22  | West     | 210.008             |
| 2017-08-23  | South    | 4590.344            |
| 2017-08-24  | East     | 685.0560000000002   |
| 2017-08-25  | South    | 205.312             |
| 2017-08-25  | East     | 156.676             |
| 2017-08-26  | Central  | 118.67999999999999  |
| 2017-08-26  | South    | 71.98               |
| 2017-08-27  | West     | 3092.368            |
| 2017-08-27  | East     | 3069.8019999999997  |
| 2017-08-27  | South    | 22.416              |
| 2017-08-27  | Central  | 5.952               |
| 2017-08-28  | West     | 1278.158            |
| 2017-08-28  | Central  | 165.474             |
| 2017-08-29  | West     | 148.02              |
| 2017-08-29  | Central  | 78.03999999999999   |
| 2017-08-29  | East     | 9.408               |
| 2017-08-31  | West     | 1634.6560000000002  |
| 2017-08-31  | South    | 889.444             |
| 2017-08-31  | Central  | 638.73              |
| 2017-09-01  | West     | 648.6500000000001   |
| 2017-09-01  | Central  | 498.26              |
| 2017-09-01  | East     | 114.9               |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-09-02  | Central  | 3779.148            |
| 2017-09-02  | East     | 2520.7720000000004  |
| 2017-09-02  | South    | 1577.94             |
| 2017-09-02  | West     | 1476.9940000000001  |
| 2017-09-03  | East     | 697.5249999999999   |
| 2017-09-03  | West     | 613.156             |
| 2017-09-03  | Central  | 260.72              |
| 2017-09-03  | South    | 24.448              |
| 2017-09-04  | West     | 4156.8              |
| 2017-09-04  | Central  | 920.326             |
| 2017-09-04  | East     | 175.524             |
| 2017-09-04  | South    | 107.55199999999999  |
| 2017-09-05  | South    | 324.264             |
| 2017-09-05  | West     | 2.78                |
| 2017-09-07  | Central  | 1913.248            |
| 2017-09-07  | West     | 1269.121            |
| 2017-09-07  | East     | 584.6279999999999   |
| 2017-09-07  | South    | 81.568              |
| 2017-09-08  | Central  | 1514.6950000000002  |
| 2017-09-08  | East     | 449.576             |
| 2017-09-08  | South    | 220.056             |
| 2017-09-09  | East     | 2578.003            |
| 2017-09-09  | South    | 1144.244            |
| 2017-09-09  | West     | 606.4780000000001   |
| 2017-09-09  | Central  | 27.336              |
| 2017-09-10  | Central  | 1718.6820000000002  |
| 2017-09-10  | East     | 415.648             |
| 2017-09-10  | West     | 369.536             |
| 2017-09-10  | South    | 2.78                |
| 2017-09-11  | West     | 4511.972000000001   |
| 2017-09-11  | Central  | 555.0900000000001   |
| 2017-09-11  | South    | 496.94399999999996  |
| 2017-09-12  | East     | 316.75              |
| 2017-09-12  | West     | 174.8               |
| 2017-09-13  | South    | 15.92               |
| 2017-09-14  | East     | 3274.461            |
| 2017-09-14  | South    | 1017.136            |
| 2017-09-14  | West     | 56.7                |
| 2017-09-14  | Central  | 19.05               |
| 2017-09-15  | West     | 4479.364            |
| 2017-09-15  | East     | 2254.11             |
| 2017-09-15  | Central  | 387.592             |
| 2017-09-15  | South    | 163.96              |
| 2017-09-16  | East     | 725.39              |
| 2017-09-16  | Central  | 73.56               |
| 2017-09-16  | West     | 32.7                |
| 2017-09-16  | South    | 18.0                |
| 2017-09-17  | West     | 1885.0340000000003  |
| 2017-09-17  | Central  | 1749.902            |
| 2017-09-17  | South    | 830.24              |
| 2017-09-17  | East     | 514.05              |
| 2017-09-18  | South    | 997.8300000000002   |
| 2017-09-18  | West     | 274.8               |
| 2017-09-18  | Central  | 210.04000000000002  |
| 2017-09-18  | East     | 29.26               |
| 2017-09-19  | West     | 1479.93             |
| 2017-09-19  | South    | 131.016             |
| 2017-09-19  | East     | 37.242              |
| 2017-09-20  | East     | 7359.918000000001   |
| 2017-09-21  | West     | 223.32999999999998  |
| 2017-09-21  | South    | 92.774              |
| 2017-09-21  | Central  | 20.16               |
| 2017-09-21  | East     | 1.908               |
| 2017-09-22  | East     | 6331.953            |
| 2017-09-22  | South    | 757.8100000000002   |
| 2017-09-22  | Central  | 732.3100000000001   |
| 2017-09-22  | West     | 49.14               |
| 2017-09-23  | West     | 1496.132            |
| 2017-09-23  | South    | 464.54999999999995  |
| 2017-09-23  | Central  | 435.1039999999999   |
| 2017-09-24  | East     | 2102.58             |
| 2017-09-24  | Central  | 1863.708            |
| 2017-09-24  | West     | 1603.6599999999999  |
| 2017-09-24  | South    | 880.5139999999999   |
| 2017-09-25  | East     | 916.5329999999999   |
| 2017-09-25  | Central  | 278.23              |
| 2017-09-25  | South    | 177.55              |
| 2017-09-25  | West     | 39.9                |
| 2017-09-26  | West     | 1067.44             |
| 2017-09-26  | South    | 419.136             |
| 2017-09-28  | West     | 544.504             |
| 2017-09-28  | South    | 10.368              |
| 2017-09-28  | East     | 2.655               |
| 2017-09-28  | Central  | 1.744               |
| 2017-09-29  | East     | 827.1680000000001   |
| 2017-09-29  | West     | 500.54600000000005  |
| 2017-09-29  | Central  | 372.44599999999997  |
| 2017-09-29  | South    | 243.92              |
| 2017-09-30  | West     | 343.56999999999994  |
| 2017-09-30  | East     | 185.54399999999998  |
| 2017-09-30  | Central  | 11.646              |
| 2017-10-01  | East     | 1704.89             |
| 2017-10-01  | West     | 1162.054            |
| 2017-10-01  | Central  | 111.52199999999999  |
| 2017-10-02  | West     | 2542.2219999999998  |
| 2017-10-02  | South    | 2447.832            |
| 2017-10-02  | Central  | 312.858             |
| 2017-10-02  | East     | 115.10999999999999  |
| 2017-10-03  | Central  | 1814.6200000000001  |
| 2017-10-03  | East     | 485.1               |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-10-03  | West     | 171.288             |
| 2017-10-03  | South    | 33.472              |
| 2017-10-04  | East     | 19.98               |
| 2017-10-05  | East     | 5745.864            |
| 2017-10-05  | West     | 938.7519999999998   |
| 2017-10-06  | East     | 873.0800000000002   |
| 2017-10-06  | West     | 317.084             |
| 2017-10-06  | Central  | 309.488             |
| 2017-10-07  | West     | 1632.24             |
| 2017-10-07  | South    | 1027.21             |
| 2017-10-07  | Central  | 89.75999999999999   |
| 2017-10-08  | West     | 419.83200000000005  |
| 2017-10-08  | East     | 188.524             |
| 2017-10-09  | Central  | 1040.297            |
| 2017-10-09  | East     | 410.276             |
| 2017-10-09  | West     | 35.2                |
| 2017-10-09  | South    | 10.816              |
| 2017-10-10  | Central  | 239.358             |
| 2017-10-12  | East     | 2941.5840000000003  |
| 2017-10-12  | Central  | 1466.38             |
| 2017-10-12  | West     | 1219.422            |
| 2017-10-12  | South    | 7.968               |
| 2017-10-13  | West     | 5325.884            |
| 2017-10-13  | South    | 1890.0700000000002  |
| 2017-10-13  | East     | 1019.276            |
| 2017-10-13  | Central  | 170.572             |
| 2017-10-14  | West     | 55.82               |
| 2017-10-14  | Central  | 40.852000000000004  |
| 2017-10-14  | East     | 37.66               |
| 2017-10-15  | West     | 1004.8899999999999  |
| 2017-10-15  | East     | 13.05               |
| 2017-10-16  | South    | 2018.536            |
| 2017-10-16  | West     | 907.761             |
| 2017-10-16  | East     | 547.3               |
| 2017-10-17  | West     | 63.432              |
| 2017-10-17  | East     | 62.92               |
| 2017-10-19  | South    | 1633.188            |
| 2017-10-19  | East     | 545.772             |
| 2017-10-19  | Central  | 467.89820000000003  |
| 2017-10-19  | West     | 135.012             |
| 2017-10-20  | East     | 1019.8499999999999  |
| 2017-10-20  | South    | 289.3299999999999   |
| 2017-10-20  | West     | 24.678              |
| 2017-10-21  | Central  | 2695.8620000000005  |
| 2017-10-21  | South    | 747.504             |
| 2017-10-21  | East     | 573.212             |
| 2017-10-21  | West     | 520.623             |
| 2017-10-22  | East     | 13780.838000000002  |
| 2017-10-22  | West     | 759.529             |
| 2017-10-22  | Central  | 618.51              |
| 2017-10-23  | East     | 1312.9              |
| 2017-10-23  | Central  | 1175.614            |
| 2017-10-23  | South    | 863.88              |
| 2017-10-24  | Central  | 517.405             |
| 2017-10-24  | South    | 11.68               |
| 2017-10-26  | South    | 608.4300000000001   |
| 2017-10-26  | East     | 309.672             |
| 2017-10-26  | Central  | 81.76599999999999   |
| 2017-10-27  | West     | 958.825             |
| 2017-10-27  | South    | 68.967              |
| 2017-10-27  | Central  | 58.528              |
| 2017-10-28  | South    | 273.08799999999997  |
| 2017-10-28  | East     | 69.91               |
| 2017-10-28  | Central  | 65.728              |
| 2017-10-29  | East     | 46.96               |
| 2017-10-30  | West     | 3017.888            |
| 2017-10-30  | East     | 481.472             |
| 2017-10-30  | Central  | 321.39              |
| 2017-10-30  | South    | 204.98000000000002  |
| 2017-10-31  | Central  | 523.928             |
| 2017-11-01  | West     | 2690.74             |
| 2017-11-01  | East     | 230.69              |
| 2017-11-02  | South    | 3296.6299999999997  |
| 2017-11-02  | East     | 1431.468            |
| 2017-11-02  | West     | 1370.272            |
| 2017-11-02  | Central  | 196.016             |
| 2017-11-03  | West     | 2945.4159999999997  |
| 2017-11-03  | South    | 1463.172            |
| 2017-11-03  | Central  | 75.9                |
| 2017-11-03  | East     | 52.449000000000005  |
| 2017-11-04  | South    | 10313.503999999997  |
| 2017-11-04  | East     | 265.072             |
| 2017-11-04  | Central  | 89.52000000000001   |
| 2017-11-05  | East     | 1186.786            |
| 2017-11-05  | Central  | 748.9479999999999   |
| 2017-11-05  | West     | 419.33              |
| 2017-11-06  | West     | 2820.8099999999995  |
| 2017-11-06  | South    | 837.1480000000001   |
| 2017-11-06  | East     | 540.544             |
| 2017-11-06  | Central  | 90.248              |
| 2017-11-07  | West     | 1283.106            |
| 2017-11-07  | East     | 1092.112            |
| 2017-11-07  | Central  | 38.16               |
| 2017-11-08  | East     | 384.1               |
| 2017-11-09  | East     | 3110.3100000000004  |
| 2017-11-09  | West     | 950.038             |
| 2017-11-09  | South    | 691.144             |
| 2017-11-10  | West     | 2292.012            |
| 2017-11-10  | East     | 1362.056            |
| 2017-11-10  | Central  | 341.96              |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-11-10  | South    | 11.52               |
| 2017-11-11  | South    | 1247.04             |
| 2017-11-11  | Central  | 335.48              |
| 2017-11-11  | West     | 186.85000000000002  |
| 2017-11-11  | East     | 45.848              |
| 2017-11-12  | West     | 1212.0280000000005  |
| 2017-11-12  | Central  | 1035.52             |
| 2017-11-12  | East     | 637.1179999999999   |
| 2017-11-12  | South    | 26.72               |
| 2017-11-13  | West     | 3426.2279999999996  |
| 2017-11-13  | East     | 1728.749            |
| 2017-11-13  | South    | 970.9519999999999   |
| 2017-11-13  | Central  | 507.49120000000005  |
| 2017-11-14  | West     | 355.808             |
| 2017-11-14  | Central  | 250.262             |
| 2017-11-14  | East     | 228.58800000000002  |
| 2017-11-15  | South    | 559.2               |
| 2017-11-16  | West     | 3307.9160000000006  |
| 2017-11-16  | East     | 1447.318            |
| 2017-11-17  | East     | 12068.989999999998  |
| 2017-11-17  | South    | 1020.5300000000001  |
| 2017-11-17  | Central  | 567.6928            |
| 2017-11-17  | West     | 37.67               |
| 2017-11-18  | South    | 600.184             |
| 2017-11-18  | West     | 409.548             |
| 2017-11-18  | Central  | 346.21              |
| 2017-11-18  | East     | 113.814             |
| 2017-11-19  | Central  | 3375.3190000000004  |
| 2017-11-19  | East     | 2774.415            |
| 2017-11-19  | South    | 891.86              |
| 2017-11-19  | West     | 355.678             |
| 2017-11-20  | East     | 2265.854            |
| 2017-11-20  | West     | 410.576             |
| 2017-11-20  | South    | 289.844             |
| 2017-11-20  | Central  | 22.0                |
| 2017-11-21  | West     | 2105.844            |
| 2017-11-21  | East     | 75.164              |
| 2017-11-21  | Central  | 55.176              |
| 2017-11-22  | Central  | 35.712              |
| 2017-11-23  | Central  | 1016.177            |
| 2017-11-23  | South    | 105.408             |
| 2017-11-23  | East     | 31.523999999999997  |
| 2017-11-24  | South    | 1949.309            |
| 2017-11-24  | East     | 1821.5720000000001  |
| 2017-11-24  | West     | 1130.8839999999998  |
| 2017-11-24  | Central  | 57.876              |
| 2017-11-25  | Central  | 1742.228            |
| 2017-11-25  | South    | 1474.75             |
| 2017-11-25  | West     | 449.17900000000003  |
| 2017-11-26  | Central  | 3281.848            |
| 2017-11-26  | East     | 1753.484            |
| 2017-11-26  | South    | 12.84               |
| 2017-11-27  | Central  | 846.89              |
| 2017-11-27  | West     | 604.6060000000001   |
| 2017-11-27  | East     | 114.414             |
| 2017-11-27  | South    | 52.344              |
| 2017-11-28  | East     | 6761.526            |
| 2017-11-28  | West     | 151.418             |
| 2017-11-29  | South    | 491.888             |
| 2017-11-30  | East     | 4109.674            |
| 2017-11-30  | South    | 2411.434            |
| 2017-11-30  | Central  | 98.344              |
| 2017-11-30  | West     | 25.83               |
| 2017-12-01  | West     | 2517.051            |
| 2017-12-01  | East     | 1890.8009999999997  |
| 2017-12-01  | Central  | 923.326             |
| 2017-12-02  | West     | 4219.422            |
| 2017-12-02  | Central  | 2795.4919999999997  |
| 2017-12-02  | East     | 2073.262            |
| 2017-12-02  | South    | 863.006             |
| 2017-12-03  | West     | 994.7600000000002   |
| 2017-12-03  | East     | 238.684             |
| 2017-12-03  | South    | 146.438             |
| 2017-12-03  | Central  | 23.96               |
| 2017-12-04  | East     | 1365.76             |
| 2017-12-04  | South    | 649.0               |
| 2017-12-04  | Central  | 613.1179999999999   |
| 2017-12-04  | West     | 11.76               |
| 2017-12-05  | West     | 629.7760000000001   |
| 2017-12-05  | East     | 623.6300000000001   |
| 2017-12-05  | Central  | 199.73000000000002  |
| 2017-12-06  | West     | 10.68               |
| 2017-12-07  | Central  | 1909.094            |
| 2017-12-07  | South    | 455.02              |
| 2017-12-07  | West     | 424.416             |
| 2017-12-07  | East     | 127.984             |
| 2017-12-08  | West     | 4487.380999999999   |
| 2017-12-08  | Central  | 1816.3600000000001  |
| 2017-12-08  | East     | 1339.3000000000002  |
| 2017-12-09  | West     | 2121.918            |
| 2017-12-09  | South    | 1827.51             |
| 2017-12-09  | Central  | 1412.4660000000001  |
| 2017-12-09  | East     | 108.49599999999998  |
| 2017-12-10  | West     | 2256.124            |
| 2017-12-10  | East     | 864.2909999999999   |
| 2017-12-10  | South    | 718.6440000000001   |
| 2017-12-10  | Central  | 34.5                |
| 2017-12-11  | East     | 1211.218            |
| 2017-12-11  | South    | 873.8109999999999   |
| 2017-12-11  | Central  | 738.936             |
+-------------+----------+---------------------+
| order_date  |  region  |     daily_sales     |
+-------------+----------+---------------------+
| 2017-12-13  | West     | 292.96              |
| 2017-12-13  | East     | 287.976             |
| 2017-12-14  | East     | 1843.402            |
| 2017-12-14  | Central  | 1714.8519999999996  |
| 2017-12-14  | South    | 204.55              |
| 2017-12-14  | West     | 134.91              |
| 2017-12-15  | West     | 296.696             |
| 2017-12-15  | Central  | 10.192              |
| 2017-12-16  | West     | 814.526             |
| 2017-12-16  | East     | 33.376              |
| 2017-12-16  | Central  | 10.8                |
| 2017-12-17  | South    | 1049.28             |
| 2017-12-17  | West     | 535.578             |
| 2017-12-17  | East     | 315.896             |
| 2017-12-17  | Central  | 127.004             |
| 2017-12-18  | East     | 3159.7140000000004  |
| 2017-12-18  | West     | 344.23499999999996  |
| 2017-12-18  | Central  | 129.29              |
| 2017-12-18  | South    | 12.672              |
| 2017-12-19  | South    | 1665.62             |
| 2017-12-19  | West     | 230.306             |
| 2017-12-20  | East     | 377.73599999999993  |
| 2017-12-21  | West     | 1136.8899999999999  |
| 2017-12-21  | East     | 517.9100000000001   |
| 2017-12-21  | Central  | 391.26              |
| 2017-12-21  | South    | 94.88               |
| 2017-12-22  | Central  | 3869.6699999999996  |
| 2017-12-22  | East     | 1547.739            |
| 2017-12-22  | South    | 1240.132            |
| 2017-12-22  | West     | 784.48              |
| 2017-12-23  | South    | 1456.19             |
| 2017-12-23  | Central  | 247.69600000000003  |
| 2017-12-23  | East     | 209.41              |
| 2017-12-23  | West     | 13.48               |
| 2017-12-24  | West     | 4846.284            |
| 2017-12-24  | South    | 712.85              |
| 2017-12-24  | East     | 409.59999999999997  |
| 2017-12-24  | Central  | 264.32              |
| 2017-12-25  | South    | 1360.67             |
| 2017-12-25  | East     | 750.067             |
| 2017-12-25  | West     | 428.028             |
| 2017-12-25  | Central  | 160.162             |
| 2017-12-26  | Central  | 811.462             |
| 2017-12-26  | East     | 3.132               |
| 2017-12-27  | East     | 177.636             |
| 2017-12-28  | West     | 1197.662            |
| 2017-12-28  | Central  | 260.3808            |
| 2017-12-28  | East     | 134.524             |
| 2017-12-28  | South    | 64.784              |
| 2017-12-29  | South    | 1814.6799999999998  |
| 2017-12-29  | West     | 885.124             |
| 2017-12-29  | Central  | 209.7               |
| 2017-12-29  | East     | 6.03                |
| 2017-12-30  | East     | 466.84200000000004  |
| 2017-12-30  | Central  | 209.3               |
| 2017-12-30  | West     | 37.647999999999996  |
+-------------+----------+---------------------+
